@relation testset

@attribute apk_size numeric
@attribute dex_size numeric
@attribute min_andrversion numeric
@attribute max_andrversion numeric
@attribute target_andrversion numeric
@attribute security {-1,0}
@attribute methodCount numeric
@attribute classCount numeric
@attribute crypto_count numeric
@attribute dynCode_count numeric
@attribute native_count numeric
@attribute reflect_count numeric
@attribute sendSMS {1,0}
@attribute deleteSMS {1,0}
@attribute interruptSMS {1,0}
@attribute httpPost {1,0}
@attribute deviceId {1,0}
@attribute simCountry {1,0}
@attribute installedPkg {1,0}
@attribute loadOtherCode {1,0}
@attribute subprocess {1,0}
@attribute executeOtherCode {1,0}
@attribute jni {1,0}
@attribute unix {1,0}
@attribute buttonCount numeric
@attribute TextViewCount numeric
@attribute EditViewCount numeric
@attribute ImageButtonCount numeric
@attribute CheckBoxCount numeric
@attribute RadioGroupCount numeric
@attribute RadioButtonCount numeric
@attribute ToastCount numeric
@attribute SpinnerCount numeric
@attribute ListViewCount numeric
@attribute fileCount numeric
@attribute INTERNET {1,0}
@attribute SET_DEBUG_APP {1,0}
@attribute MODIFY_PHONE_STATE {1,0}
@attribute RECORD_AUDIO {1,0}
@attribute RECEIVE_BOOT_COMPLETED {1,0}
@attribute RECEIVE_MMS {1,0}
@attribute RECEIVE_SMS {1,0}
@attribute RECEIVE_WAP_PUSH {1,0}
@attribute SEND_SMS {1,0}
@attribute CALL_PHONE {1,0}
@attribute CALL_PRIVILEGED {1,0}
@attribute PROCESS_OUTGOING_CALLS {1,0}
@attribute READ_CALL_LOG {1,0}
@attribute READ_EXTERNAL_STORAGE {1,0}
@attribute READ_LOGS {1,0}
@attribute ACCESS_COARSE_LOCATION {1,0}
@attribute ACCESS_FINE_LOCATION {1,0}
@attribute BLUETOOTH {1,0}
@attribute CAMERA {1,0}
@attribute INSTALL_PACKAGES {1,0}
@attribute NFC {1,0}
@attribute READ_CONTACTS {1,0}
@attribute permissionCount numeric
@attribute activityCount numeric
@attribute serviceCount numeric
@attribute receiverCount numeric
@attribute providerCount numeric
@attribute exportedCount numeric
@attribute hPictureCount numeric
@attribute mPictureCount numeric
@attribute lPictureCount numeric
@attribute xPictureCount numeric
@attribute totalCount numeric

@data
13022178,6846004,9,0,23,0,41260,7093,0,0,580,188,1,0,0,1,1,1,1,0,1,0,1,0,58,247,0,10,15,3,1,0,9,17,3711,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,96,36,34,0,0,547,56,8,390,1001
12039728,7469548,9,0,22,0,52337,6840,0,0,733,77,1,0,0,1,1,1,1,0,1,0,0,0,25,100,0,5,6,0,1,0,2,8,2257,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,40,14,32,0,1,264,260,1,261,786
5881039,2180036,7,0,0,0,11091,1456,0,0,305,76,1,0,0,1,1,0,1,0,1,0,0,0,75,94,0,66,29,6,36,0,2,30,421,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,48,3,8,0,0,61,188,20,0,269
5929333,6659372,14,0,21,0,39992,6631,0,0,551,122,1,0,0,1,1,1,1,0,1,0,1,0,29,301,0,8,10,0,0,0,0,25,1243,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,87,13,16,2,28,91,36,2,79,208
12268127,5394024,15,0,22,0,29886,5737,0,0,308,125,0,0,0,1,1,0,1,0,0,0,1,0,28,142,0,5,14,0,7,0,1,18,2011,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,84,25,32,5,0,270,251,63,254,838
3071987,3537988,9,0,23,0,23100,3764,0,0,128,83,0,0,0,1,1,0,0,0,0,0,0,0,8,26,0,6,2,0,1,0,1,6,812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,3,1,1,0,117,117,4,117,355
284807,183600,7,0,8,0,768,258,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,26,54,0,21,13,0,0,0,1,0,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,3,2,0,0,0,0,0,0,0
38592326,9296292,15,0,23,0,52216,7437,0,0,968,138,1,0,0,1,1,0,0,0,1,0,1,0,37,550,0,20,1,2,3,0,0,46,4339,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,99,22,13,2,6,734,0,0,1732,2466
46781670,9014724,14,0,23,0,52546,7647,0,0,473,132,0,0,0,1,0,1,0,0,1,0,1,0,9,205,0,11,2,0,1,0,2,19,5595,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,182,10,10,0,0,1245,279,7,322,1853
483373,581188,3,0,0,0,2862,373,0,0,47,7,0,0,0,1,0,0,0,0,0,0,0,0,21,19,0,2,6,0,7,0,0,2,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0
1746314,470996,4,0,8,0,1919,331,0,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,24,54,0,0,0,1,0,0,0,17,457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36,0,0,1,0,176,0,2,0,178
2283513,810372,0,0,0,0,3825,670,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,17,6,0,2,0,0,3,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,38,1,2,0,0,0,0,0,0,0
45251,34688,7,0,0,0,95,22,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,1,1,1,0,3
13572930,4193320,10,0,0,0,25950,3857,0,0,406,71,0,0,0,1,1,0,1,0,1,0,1,0,226,486,0,85,0,0,0,0,1,56,1911,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,95,8,10,0,1,949,64,3,1,1017
13020163,8691664,16,0,23,0,51167,10369,0,0,439,142,0,0,0,1,1,0,1,0,1,0,0,0,11,398,0,12,1,0,1,0,7,7,2535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45,14,14,2,1,151,153,7,517,828
53281120,12844340,18,0,25,0,53133,15782,0,0,478,117,0,0,0,1,0,1,0,0,0,0,1,0,5,23,0,4,1,0,0,0,0,5,4873,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,13,24,20,1,1,739,752,1,903,2395
28424704,5893560,9,0,23,0,46450,6088,0,0,368,88,0,0,0,1,1,0,0,0,0,0,1,0,23,78,0,52,11,0,1,0,13,12,1153,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,3,1,0,0,189,77,0,135,401
23814483,4714360,16,0,23,0,184,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,59,12,13,1,0,5,0,0,314,319
27924684,7837456,14,0,19,0,48220,5407,0,0,654,184,0,0,0,1,1,0,0,0,1,0,1,0,53,635,0,9,37,1,1,0,2,59,2772,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,194,18,3,2,2,308,44,2,875,1229
41758051,7308836,14,0,22,0,55169,7114,0,0,590,253,1,0,0,1,1,0,1,0,1,0,1,0,21,309,0,3,0,0,0,0,1,10,1469,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,120,45,2,1,4,227,2,3,442,674
635338,27988,8,0,21,0,15,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1
9179596,3496620,16,0,21,0,38,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,84,6,5,0,1,212,0,0,207,419
26438239,8145804,15,0,15,0,50566,7159,0,0,754,138,0,0,0,1,1,1,1,0,1,0,1,0,70,408,0,58,12,0,1,0,4,66,3064,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,149,14,6,2,25,0,0,0,0,0
54613781,8377576,14,0,23,0,47754,6207,0,0,657,378,0,0,0,1,1,0,1,0,1,0,1,0,53,419,0,8,25,1,29,0,0,70,8746,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,471,60,37,16,31,2478,113,4,2093,4688
7690525,3680304,9,0,0,0,20937,2748,0,0,173,51,0,0,0,1,1,0,1,0,1,0,1,0,33,177,0,6,10,1,5,0,1,16,1191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,5,8,0,3,38,38,0,446,522
926940,920396,16,0,24,0,7562,942,0,0,52,28,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,2,1,0,1,0,1,5,399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,45,0,46,136
170127,56352,3,0,0,0,186,43,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,0,2,2,0,0,0,0,3,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
7624360,5196048,8,0,19,0,25903,3843,0,0,425,115,0,0,0,1,1,1,1,0,1,0,1,0,124,425,0,20,0,0,0,0,0,21,908,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,111,4,1,0,2,47,4,124,383,558
770203,308156,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
2435986,1073392,14,0,14,0,6330,926,0,0,94,6,0,0,0,1,1,0,0,0,1,0,0,0,0,16,0,4,2,0,0,0,0,2,332,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,21,2,4,0,0,78,6,1,23,108
4591720,326072,8,0,0,0,1904,396,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,14,0,2,4,2,0,0,0,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,63,1,0,1,65
355269,152556,7,0,14,0,795,192,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,1,0,0,0,0,0
7968714,321976,8,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
7220394,321976,8,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
1684663,308164,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
660794,627600,7,0,17,0,3477,559,0,0,65,7,0,0,0,1,1,1,1,0,1,0,0,0,1,20,0,1,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,3,0,1,2,2,0,2,6
1508927,308164,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
1005098,614988,10,0,18,0,2821,499,0,0,48,17,0,0,0,1,1,0,0,0,1,0,0,0,5,12,0,1,0,0,1,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,2,1,0,1,0,0,0,0,0
1078459,308156,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
2100229,94348,7,0,0,0,349,72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
646229,564972,7,0,7,0,3394,543,0,0,76,7,0,0,0,1,1,1,1,0,1,0,1,0,1,7,0,1,0,0,0,0,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,0,1,1,1,1,4,7
22683613,306216,8,0,17,0,1563,278,0,0,21,5,0,0,0,1,1,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,1,0,1,1,3
1920609,308164,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
4357014,321984,8,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
90874,50456,7,0,0,0,188,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,3
2475519,3877844,16,0,19,0,24425,3935,0,0,224,38,0,0,0,1,1,0,0,0,0,0,0,0,1,27,0,9,0,0,0,0,2,5,464,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,2,0,1,63,63,6,68,200
1022871,308156,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
5782767,317204,8,0,0,0,1847,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,2,0,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,5,72,1,0,1,74
21154252,305304,8,0,17,0,1561,277,0,0,21,5,0,0,0,1,1,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,1,0,1,1,3
3151570,427896,7,0,10,0,2089,339,0,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,11,0,0,0,0,0
3824159,308156,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
4995448,6446056,14,0,19,0,41038,5310,0,0,1231,205,0,0,0,1,1,0,1,0,1,0,1,0,33,169,0,3,10,0,1,0,0,14,1154,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,44,24,22,18,70,45,0,0,154,199
4101711,308164,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
848861,308164,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
5105604,326072,8,0,0,0,1904,396,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,14,0,2,4,2,0,0,0,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,63,1,0,1,65
1940029,326080,8,0,0,0,1904,396,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,14,0,2,4,2,0,0,0,1,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,63,1,0,1,65
3932430,321984,8,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
1324133,713480,8,0,11,0,3415,658,0,0,37,7,0,0,0,1,1,0,0,0,0,0,0,0,12,24,0,3,0,0,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,3,0,1,48,0,0,8,56
6613061,241444,9,0,18,0,868,180,0,0,23,1,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,1,1,1,0,10,12
376745,307328,8,0,0,0,1248,167,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,31,31,0,0,62
3065135,245332,4,0,0,0,1021,214,0,0,13,1,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0
5779798,887700,8,0,17,0,5244,762,0,0,60,23,0,0,0,1,1,0,0,0,1,0,0,0,1,14,0,1,0,0,0,0,0,2,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,2,11,2,4,10,27
4720771,315596,8,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
7130234,321984,8,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
876751,423316,7,0,0,0,2796,466,0,0,66,0,0,0,0,1,1,0,0,0,0,0,1,0,4,4,0,3,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1,3,3,3,0,9
12142089,309468,8,0,0,0,1809,374,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,12,0,2,0,0,0,0,0,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
1422149,308160,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
7174641,346660,8,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
1002894,546884,3,0,4,0,2152,412,0,0,20,2,0,0,0,1,0,0,0,0,0,0,0,0,17,8,0,0,1,1,3,0,4,0,348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,3,1,0,0,0,0,0,0
1540751,308156,8,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
6046497,346660,8,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
4557462,321984,8,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
4373688,324560,8,0,0,0,1890,395,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,14,0,2,4,2,0,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,63,1,0,1,65
