@RELATION testset

@ATTRIBUTE apk_size REAL
@ATTRIBUTE dex_size REAL
@ATTRIBUTE min_andrversion INTEGER
@ATTRIBUTE max_andrversion INTEGER
@ATTRIBUTE target_andrversion INTEGER
@ATTRIBUTE security {-1, 0}
@ATTRIBUTE methodCount INTEGER
@ATTRIBUTE classCount INTEGER
@ATTRIBUTE crypto_count INTEGER
@ATTRIBUTE dynCode_count INTEGER
@ATTRIBUTE native_count INTEGER
@ATTRIBUTE reflect_count INTEGER
@ATTRIBUTE sendSMS {1, 0}
@ATTRIBUTE deleteSMS {1, 0}
@ATTRIBUTE interruptSMS {1, 0}
@ATTRIBUTE httpPost {1, 0}
@ATTRIBUTE deviceId {1, 0}
@ATTRIBUTE simCountry {1, 0}
@ATTRIBUTE installedPkg {1, 0}
@ATTRIBUTE loadOtherCode {1, 0}
@ATTRIBUTE subprocess {1, 0}
@ATTRIBUTE executeOtherCode {1, 0}
@ATTRIBUTE jni {1, 0}
@ATTRIBUTE unix {1, 0}
@ATTRIBUTE buttonCount INTEGER
@ATTRIBUTE TextViewCount INTEGER
@ATTRIBUTE EditViewCount INTEGER
@ATTRIBUTE ImageButtonCount INTEGER
@ATTRIBUTE CheckBoxCount INTEGER
@ATTRIBUTE RadioGroupCount INTEGER
@ATTRIBUTE RadioButtonCount INTEGER
@ATTRIBUTE ToastCount INTEGER
@ATTRIBUTE SpinnerCount INTEGER
@ATTRIBUTE ListViewCount INTEGER
@ATTRIBUTE fileCount INTEGER
@ATTRIBUTE INTERNET {1, 0}
@ATTRIBUTE SET_DEBUG_APP {1, 0}
@ATTRIBUTE MODIFY_PHONE_STATE {1, 0}
@ATTRIBUTE RECORD_AUDIO {1, 0}
@ATTRIBUTE RECEIVE_BOOT_COMPLETED {1, 0}
@ATTRIBUTE RECEIVE_MMS {1, 0}
@ATTRIBUTE RECEIVE_SMS {1, 0}
@ATTRIBUTE RECEIVE_WAP_PUSH {1, 0}
@ATTRIBUTE SEND_SMS {1, 0}
@ATTRIBUTE CALL_PHONE {1, 0}
@ATTRIBUTE CALL_PRIVILEGED {1, 0}
@ATTRIBUTE PROCESS_OUTGOING_CALLS {1, 0}
@ATTRIBUTE READ_CALL_LOG {1, 0}
@ATTRIBUTE READ_EXTERNAL_STORAGE {1, 0}
@ATTRIBUTE READ_LOGS {1, 0}
@ATTRIBUTE ACCESS_COARSE_LOCATION {1, 0}
@ATTRIBUTE ACCESS_FINE_LOCATION {1, 0}
@ATTRIBUTE BLUETOOTH {1, 0}
@ATTRIBUTE CAMERA {1, 0}
@ATTRIBUTE INSTALL_PACKAGES {1, 0}
@ATTRIBUTE NFC {1, 0}
@ATTRIBUTE READ_CONTACTS {1, 0}
@ATTRIBUTE permissionCount INTEGER
@ATTRIBUTE activityCount INTEGER
@ATTRIBUTE serviceCount INTEGER
@ATTRIBUTE receiverCount INTEGER
@ATTRIBUTE providerCount INTEGER
@ATTRIBUTE exportedCount INTEGER
@ATTRIBUTE hPictureCount INTEGER
@ATTRIBUTE mPictureCount INTEGER
@ATTRIBUTE lPictureCount INTEGER
@ATTRIBUTE xPictureCount INTEGER
@ATTRIBUTE totalCount INTEGER

@DATA
1407401,795980,7,0,17,0,2643,572,0,0,46,12,0,0,0,1,0,0,0,0,1,0,0,0,4,20,9,2,4,0,0,0,0,0,329,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,17,1,3,0,0,105,52,12,50,219
23375,36304,4,0,0,0,184,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0
773756,274776,4,0,0,0,975,166,0,0,27,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,137,12,35,0,184
42928,32584,5,0,0,0,128,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,2,2,2,0,6
4246635,101660,3,0,0,0,356,62,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
586313,470204,3,0,7,0,1756,338,0,0,66,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,1,4,0,0,0,5,0,2,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,0,1,0,7,7,1,0,15
9592373,1434520,8,0,17,0,6713,854,0,0,45,30,0,0,0,1,0,0,0,0,1,0,0,0,0,16,1,1,1,0,1,0,0,1,483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,90,93,4,89,276
579116,275876,4,0,0,0,1033,194,0,0,22,5,0,0,0,1,1,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,1,1,0,0,1,30,1,0,32
88049,79104,4,0,0,0,320,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0,0,0,1,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,1,1,0,3
355246,197200,3,0,0,0,1150,137,0,0,23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,1,1,1,0,3
608684,847824,4,0,0,0,4231,607,0,0,71,33,0,0,0,1,1,0,0,0,1,0,0,0,9,11,1,2,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0
3976831,20372,8,0,5,0,88,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,3
515463,1340,3,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271964,23200,7,0,7,0,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,4
857255,1408620,7,17,8,0,5232,741,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,18,10,69,3,2,0,13,0,68,12,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,1,1,0,0,51,30,30,0,111
665094,17136,8,0,0,0,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2583332,604528,7,0,0,0,2722,456,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,141,61,14,0,2,0,11,0,0,23,543,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,14,51,0,0,0,0,0,0,0,0,0
15805467,734316,8,0,0,0,3189,611,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,21,97,4,0,0,0,0,1,0,24,2867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,0,1,0,0,1160,39,1,141,1341
1651419,410928,7,0,0,0,2337,457,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,14,14,19,28,10,0,2,0,23,5,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8,17,2,19,0,0,0,0,0,0,0
40353,17164,3,0,4,0,61,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0
338371,260632,4,0,0,0,852,145,0,0,25,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
72876,122024,3,0,0,0,419,71,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
14062,6248,8,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3
61494,62772,6,0,0,0,149,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,0,0,0,0,1,1,1,0,3
3040188,507908,7,0,10,0,1992,364,0,0,48,41,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,0,0,3,0,0,0,3
640057,20776,3,0,10,0,80,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,0,0,0,0,1,1,1,0,3
4171710,1004384,8,0,0,0,5264,673,0,0,97,26,0,0,0,1,1,0,0,0,1,0,0,0,18,26,2,0,0,0,0,0,0,0,148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,21,2,2,0,0,94,0,6,0,100
476431,547504,3,0,0,0,2100,373,0,0,50,39,0,0,0,1,1,0,0,0,1,0,0,0,5,4,1,0,1,0,2,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0
104145,15888,4,0,0,0,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,2,0,0,27,0,0,0,27
15738930,491188,4,0,0,0,885,130,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,570,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,5,0,0,0,0,5,3,3,0,11
358699,334964,4,0,4,0,1958,217,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,3,0,0,0,1,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,39,2,2,0,43
4097725,967776,8,0,17,0,7010,837,0,0,44,19,0,0,0,1,1,0,0,0,0,0,1,0,7,23,21,1,1,0,1,0,0,1,597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,15,17,0,1,0,0,152,167,22,126,467
5912988,261732,4,0,0,0,1155,195,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,4,551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,7,0,0,0,0,51,0,0,0,51
3450144,26236,8,0,11,0,100,13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,3
285624,93988,4,0,0,0,316,60,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,0,0,0,11
18438,3952,7,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3
3339246,66676,3,0,0,0,217,37,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,53,1,1,0,55
1640417,1746284,6,0,0,0,9940,1307,0,0,167,44,0,1,0,1,1,0,1,0,1,0,1,0,6,45,9,2,5,0,0,9,2,11,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,18,1,0,0,0,85,68,2,2,157
9105042,494288,7,0,14,0,2375,431,0,0,35,21,0,0,0,1,1,0,0,0,0,0,1,0,9,3,3,2,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,1,0,0,0,1
237500,386784,7,0,17,0,2650,346,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,2,1,1,0,3,2,2,1,1,6
225997,97232,1,0,0,0,381,66,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1335580,167648,4,0,0,0,382,118,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,0,3
130431,197584,7,0,0,0,247,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
8509178,702352,7,0,0,0,3651,564,0,0,141,2,0,0,0,1,0,0,0,0,0,0,0,0,2,23,4,0,0,0,0,0,2,2,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,12,0,0,0,0,152,1,1,0,154
1715209,1265232,7,0,0,0,2690,474,0,0,33,6,0,0,0,1,0,0,1,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,13,0,0,0,0,65,1,1,0,67
207305,68880,7,0,0,0,340,82,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,5,0,0,0,2,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,8,8,4,0,20
65770,100112,4,0,0,0,335,58,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,1,0,3
2235988,18532,7,0,0,0,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2
1964050,921884,8,0,0,0,4574,672,0,0,79,24,0,0,0,1,0,0,0,0,0,0,0,0,47,97,29,25,0,0,0,2,0,15,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,56,183,1,0,240
135016,51384,8,0,8,0,182,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,4
254525,482076,3,0,0,0,2536,318,0,0,92,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,1,1,0,0,0,0,0,0,0
5141840,27736,4,0,0,0,66,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,27,62,0,0,89
9937,7804,4,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
725614,270648,7,0,0,0,1419,169,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,1,36,1,0,38
4491753,165248,4,0,0,0,542,83,0,0,9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,2,0,0,0,0,2,2,2,0,6
737760,163420,3,0,0,0,684,127,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0
518693,148624,3,0,0,0,645,108,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,6,2,0,4,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0
1396933,194028,4,0,8,0,1042,207,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,1,1,0,3
179382,10856,3,0,11,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,2,8
288221,378436,3,0,8,0,1660,341,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,6,8,2,0,1,0,4,0,5,3,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,24,1,2,0,0,0,0,0,0,0
506698,28332,0,0,0,0,79,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
91065,34676,3,0,8,0,98,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,0
313752,64480,7,0,7,0,282,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45860,34164,4,0,0,0,116,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,5,1,1,0,7
1913173,1140424,7,0,0,0,4305,693,0,0,58,7,0,0,0,1,0,0,0,0,0,0,0,0,4,54,22,0,2,0,2,0,11,1,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,52,0,0,0,0,29,2,2,0,33
288362,852008,4,0,14,0,1338,207,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,1,1,0,6
