@RELATION testset

@ATTRIBUTE apk_size REAL
@ATTRIBUTE dex_size REAL
@ATTRIBUTE min_andrversion INTEGER
@ATTRIBUTE max_andrversion INTEGER
@ATTRIBUTE target_andrversion INTEGER
@ATTRIBUTE security {-1, 0}
@ATTRIBUTE methodCount INTEGER
@ATTRIBUTE classCount INTEGER
@ATTRIBUTE crypto_count INTEGER
@ATTRIBUTE dynCode_count INTEGER
@ATTRIBUTE native_count INTEGER
@ATTRIBUTE reflect_count INTEGER
@ATTRIBUTE sendSMS {1, 0}
@ATTRIBUTE deleteSMS {1, 0}
@ATTRIBUTE interruptSMS {1, 0}
@ATTRIBUTE httpPost {1, 0}
@ATTRIBUTE deviceId {1, 0}
@ATTRIBUTE simCountry {1, 0}
@ATTRIBUTE installedPkg {1, 0}
@ATTRIBUTE loadOtherCode {1, 0}
@ATTRIBUTE subprocess {1, 0}
@ATTRIBUTE executeOtherCode {1, 0}
@ATTRIBUTE jni {1, 0}
@ATTRIBUTE unix {1, 0}
@ATTRIBUTE buttonCount INTEGER
@ATTRIBUTE TextViewCount INTEGER
@ATTRIBUTE EditViewCount INTEGER
@ATTRIBUTE ImageButtonCount INTEGER
@ATTRIBUTE CheckBoxCount INTEGER
@ATTRIBUTE RadioGroupCount INTEGER
@ATTRIBUTE RadioButtonCount INTEGER
@ATTRIBUTE ToastCount INTEGER
@ATTRIBUTE SpinnerCount INTEGER
@ATTRIBUTE ListViewCount INTEGER
@ATTRIBUTE fileCount INTEGER
@ATTRIBUTE INTERNET {1, 0}
@ATTRIBUTE SET_DEBUG_APP {1, 0}
@ATTRIBUTE MODIFY_PHONE_STATE {1, 0}
@ATTRIBUTE RECORD_AUDIO {1, 0}
@ATTRIBUTE RECEIVE_BOOT_COMPLETED {1, 0}
@ATTRIBUTE RECEIVE_MMS {1, 0}
@ATTRIBUTE RECEIVE_SMS {1, 0}
@ATTRIBUTE RECEIVE_WAP_PUSH {1, 0}
@ATTRIBUTE SEND_SMS {1, 0}
@ATTRIBUTE CALL_PHONE {1, 0}
@ATTRIBUTE CALL_PRIVILEGED {1, 0}
@ATTRIBUTE PROCESS_OUTGOING_CALLS {1, 0}
@ATTRIBUTE READ_CALL_LOG {1, 0}
@ATTRIBUTE READ_EXTERNAL_STORAGE {1, 0}
@ATTRIBUTE READ_LOGS {1, 0}
@ATTRIBUTE ACCESS_COARSE_LOCATION {1, 0}
@ATTRIBUTE ACCESS_FINE_LOCATION {1, 0}
@ATTRIBUTE BLUETOOTH {1, 0}
@ATTRIBUTE CAMERA {1, 0}
@ATTRIBUTE INSTALL_PACKAGES {1, 0}
@ATTRIBUTE NFC {1, 0}
@ATTRIBUTE READ_CONTACTS {1, 0}
@ATTRIBUTE permissionCount INTEGER
@ATTRIBUTE activityCount INTEGER
@ATTRIBUTE serviceCount INTEGER
@ATTRIBUTE receiverCount INTEGER
@ATTRIBUTE providerCount INTEGER
@ATTRIBUTE exportedCount INTEGER

@DATA
3670717.0,782540.0,8,0,0,0,4806,783,0,0,75,0,0,0,0,1,1,0,1,0,1,0,1,0,27,107,3,7,6,0,0,2,0,23,829,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,30,5,7,0,0
98788.0,160208.0,4,0,0,0,662,130,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0
217978.0,51092.0,5,0,19,0,190,54,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0
2637497.0,423440.0,3,0,4,0,1480,264,0,0,50,26,0,0,0,1,1,0,0,0,1,0,0,0,12,6,3,0,0,0,0,0,0,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0,1,0,0
202666.0,102588.0,4,0,0,0,386,72,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,11,5,6,1,0,0,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
202961.0,213064.0,3,0,4,0,725,122,0,0,15,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,7,1,2,1,0
1407371.0,419676.0,7,0,16,0,1645,355,0,0,31,2,1,1,0,0,1,1,1,0,0,0,0,0,0,10,0,0,3,0,0,0,0,1,253,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,20,27,1,6,0,0
118789.0,27944.0,3,0,0,0,100,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
943542.0,413780.0,3,0,0,0,1772,314,0,0,27,23,0,1,0,1,0,1,1,0,1,0,0,0,0,9,0,1,0,0,0,0,0,1,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,29,15,1,6,0,0
467504.0,226240.0,8,0,10,0,823,139,0,0,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,7,1,3,0,0
211749.0,267816.0,3,0,0,0,882,156,0,0,32,10,1,0,0,1,1,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,1,0,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,12,2,1,1,0,0
148671.0,194300.0,3,0,0,0,807,147,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,2,0,0
2155686.0,221584.0,3,0,0,0,1335,256,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,9,41,47,33,8,0,2,0,2,3,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,1,0,0
315862.0,395788.0,3,0,0,0,1647,338,0,0,7,0,0,1,0,0,0,0,0,0,1,0,1,0,3,9,6,0,2,0,1,0,2,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,0,1,1,0
3988433.0,733236.0,14,0,22,0,4303,844,0,0,50,11,0,1,0,1,1,0,1,0,1,0,1,0,0,22,0,0,2,1,0,1,0,4,493,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,19,5,8,1,0
63615.0,60412.0,3,0,0,0,268,43,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
468697.0,230708.0,3,0,0,0,924,139,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,2,6,0,0,0,4,6,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,0,0
268168.0,281100.0,10,0,23,0,1211,341,0,0,15,45,0,0,0,0,0,0,0,0,1,0,0,0,0,23,6,0,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,0,5,0,0
56840.0,38704.0,3,0,0,0,135,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
56439.0,59376.0,2,0,0,0,200,35,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
958671.0,288468.0,3,0,0,0,1305,254,0,0,17,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7,0,0,1,0,0,125,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,31,26,5,5,0,0
1363074.0,827664.0,3,0,12,0,2806,476,0,0,115,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0
3582202.0,876316.0,7,0,0,0,4860,1017,0,0,59,50,1,1,0,1,1,0,1,0,1,0,1,0,64,147,14,3,26,6,28,2,2,32,865,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,49,90,8,14,1,0
91434.0,84596.0,3,0,0,0,267,73,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,10,7,6,0,0,0,0,0,0,0,25,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,13,5,1,2,0,0
59101.0,31664.0,1,0,0,0,114,24,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0
268205.0,168364.0,4,0,0,0,660,110,0,0,13,3,0,0,0,1,0,0,0,0,1,0,0,0,2,8,1,0,0,0,0,0,0,1,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,1,2,0,0
110446.0,140128.0,5,0,0,0,512,101,0,0,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0
38911.0,10348.0,1,0,0,0,26,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0
609804.0,670636.0,10,0,22,0,4424,847,0,0,65,45,0,0,0,1,1,0,0,0,0,0,0,0,9,23,11,4,8,2,0,3,0,4,171,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,13,0,4,0,1
827942.0,1291828.0,16,0,21,0,8976,1220,0,0,95,15,0,0,0,1,1,0,0,0,1,0,0,0,0,25,3,4,2,0,0,0,0,4,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,4,0,1
136127.0,121156.0,3,0,0,0,446,85,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,10,0,0,0,2,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,0,1,0,0
1401487.0,304064.0,8,0,21,0,19,3,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
70651.0,43020.0,3,0,3,0,166,52,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,7,1,2,0,1
58860.0,108172.0,3,0,7,0,299,76,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,0,0,0,0
417014.0,686288.0,3,0,10,0,3048,474,0,0,54,1,0,0,0,1,1,1,1,0,0,0,0,0,0,17,0,4,0,0,0,0,0,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,7,3,2,0,1
81761.0,46412.0,2,0,0,0,143,23,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0
57831.0,37328.0,3,0,0,0,158,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,1,0
419235.0,297064.0,9,0,19,0,435,41,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0
115712.0,135448.0,3,0,0,0,503,105,0,0,15,0,0,0,0,1,1,0,0,0,1,0,0,0,4,6,1,0,0,0,0,0,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,5,0,0,0,0
1746314.0,470996.0,4,0,8,0,1919,331,0,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,24,54,22,0,0,1,0,0,0,17,457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,36,0,0,1,0
53402.0,62880.0,3,0,4,0,116,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,0
246452.0,223192.0,4,0,0,0,873,135,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,11,0,0,0,0
2283513.0,810372.0,0,0,0,0,3825,670,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,10,17,6,0,2,0,0,3,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,38,1,2,0,0
58518.0,84752.0,3,0,0,0,322,54,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,0,2,0,2,0,1,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,4,0,0,0,0
5672676.0,445096.0,3,0,4,0,2130,395,0,0,42,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,13,9,25,1,2,0,7,2,615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,21,1,0,0,0
2010542.0,547940.0,4,0,0,0,2971,491,0,0,72,0,0,0,0,1,0,0,0,0,0,0,0,0,11,24,2,6,0,0,0,0,0,0,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,11,2,1,0,0
817024.0,63152.0,3,0,0,0,165,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,7,0,0,0,0
4420506.0,1328384.0,4,0,0,0,6844,838,0,0,82,52,0,0,0,1,1,0,0,0,1,0,0,0,14,125,28,0,6,1,9,2,2,17,984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,34,1,0,0,0
4137994.0,809492.0,14,0,19,0,4604,620,0,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,1,41,3,0,0,0,0,0,2,4,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,0,0,0,0
252684.0,185876.0,4,0,0,0,722,138,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
148265.0,120376.0,3,0,0,0,336,69,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,0,0,0,0
2005935.0,681052.0,4,0,0,0,3721,420,0,0,40,0,1,0,0,1,1,0,0,0,1,0,0,0,25,75,6,8,1,3,4,1,3,0,380,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,14,1,0,0,0,0
1881278.0,114760.0,3,0,0,0,425,75,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,13,0,0,0,0
686859.0,181988.0,4,0,0,0,781,144,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,2,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8,1,1,0,0
315194.0,92616.0,3,0,4,0,317,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,8,0,0,0,0
483373.0,581188.0,3,0,0,0,2862,373,0,0,47,7,0,0,0,1,0,0,0,0,0,0,0,0,21,19,11,2,6,0,7,0,0,2,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,11,1,0,0,0
45251.0,34688.0,7,0,0,0,95,22,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,2,3,0,0
143720.0,205120.0,4,0,4,0,567,105,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,0,0,0,2
433423.0,84704.0,4,0,0,0,235,46,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
56856.0,73196.0,3,0,4,0,208,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0
685322.0,613208.0,4,0,0,0,1623,160,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,1,0,0,0
144538.0,101464.0,3,0,0,0,421,69,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,8,0,0,0,0
284807.0,183600.0,7,0,8,0,768,258,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,26,54,5,21,13,0,0,0,1,0,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,16,3,2,0,0
155780.0,135296.0,3,0,4,0,515,94,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
3277878.0,1514940.0,8,0,0,0,8056,1146,0,0,70,25,0,0,0,1,1,0,0,0,1,0,0,0,9,173,6,21,2,1,0,0,0,2,424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,25,4,1,0,0
266306.0,192936.0,3,0,8,0,737,154,0,0,9,7,0,0,0,1,1,0,0,0,0,0,0,0,2,2,8,1,0,0,0,0,0,1,52,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,11,4,1,3,0,0
666227.0,154496.0,4,0,0,0,508,97,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,0,0,0,0
20621988.0,4145588.0,14,0,19,0,60,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,40,182,5,2,1,3
189294.0,179812.0,3,0,0,0,604,142,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,1,1,0,0
47039.0,29216.0,6,0,0,0,102,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0
529612.0,348572.0,3,0,0,0,2057,327,0,0,65,7,0,0,0,1,0,0,0,0,0,0,0,0,6,18,11,0,1,0,0,0,6,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1,0,0,0
